"tatami","(ndm) <jap.> 1. mata ze słomy ryżowej, używana w Japonii jako dywan; 2. w sportach walki: mata ze słomy ryżowej o rozmiarach 2 m na 1 m i grubości 6,5 cm, mająca amortyzować siłę upadku sportowca"
"panterka","(ż) <od pantera> strój wojskowy o barwach ochronnych, ciemnozielony w żółtobrunatne, nieregularne plamy"
"sensualizm","(m) <fr. sensualisme> filoz pogląd, według którego jedynym źródłem poznania są wrażenia zmysłowe, rozumiane bądź jako odbicie rzeczywistości obiektywnej (materializm), bądź jako jedyna dostępna poznaniu rzeczywistość mentalna (idealizm subiektywny)"
"kojot","(m) <hiszp. coyote, z azteckiego> zool. Canis latrans, zwierzę drapieżne z rodziny psów (Canidae), przypominające wilka europejskiego, zamieszkujące prerie Ameryki Płn. i Środ., wilk amerykański"
"konceptualny","(przym.) <fr. conceptuel> 1. dotyczący pojęć; pojęciowy; 2. odnoszący się do konceptualizmu w filozofii i w sztuce"
"Eos","(m) <gr. É?s> mit. gr. bogini poranka"
"manele","(lm) <z niem. Mangelei nieład> pot. rzeczy osobiste, manatki, klamoty"
"garnir","(m) <fr. garnir> dekoracja potraw ? garnirować (co czym), garnirowany, ugarnirować, garnirunek"
"legat II","(m) <łac. legatum to, co przesłane> 1. testament, zapis testamentowy dla osoby niebędącej prawnym spadkobiercą; . to, co ktoś otrzymał w spadku, zapisane w testamencie: otrzymać legat  legator"
"konsekracja","(ż) <łac. consecratio poświęcenie> rel. w wyznaniach chrześcijańskich, zwłaszcza w Kościele kat.: a) główna część mszy; przeistoczenie, b) obrzęd udzielenia święceń biskupich, c) uroczyste poświęcenie kościoła, ołtarza, naczyń liturgicznych"
"nowalijka","(ż) <łac.> młode warzywo, pojawiające się po raz pierwszy w danym sezonie"
"sadyba","(ż) <ukr.> miejsce zamieszkania, osiedle, siedziba"
"Pomona","(ż) <łac.; od pomum owoc> mit. rzym. bogini sadów"
"synteza","(ż) <fr. synth?se, z gr. sýnthesis złożenie> 1. operacja myślowa, polegająca na ugrupowaniu różnych faktów i ustrukturowaniu ich w całość: synteza twórczości pisarza, synteza myślowa, dokonać syntezy; 2. chem. reakcja chemiczna, polegająca na połączeniu ciał, prostych lub złożonych, w celu otrzymania ciał bardziej złożonych; 3. filoz. według filozofii Hegla: ostatni etap trójfazowego rozwoju rzeczywistości (teza – antyteza – synteza) ? syntetyczny, syntetyk, syntetyka, syntetyzator, syntetyzować, syntezator"
"dywidenda","(ż) <niem. Dividende, fr. dividende, z łac. dividendum to, co jest do podziału> udział w zyskach przedsiębiorstwa, spółki, przypadający na poszczególnych akcjonariuszy: wypłacić komu dywidendę"
"stereotyp","(m) <fr. stéréotype, stéréo-, -type; od gr. týpos odcisk> 1. szablon, schemat powtarzający się, banalny, uproszczony, utarty; 2. psych. skrótowy, uproszczony, zabarwiony emocjonalnie, zwykle ujemny obraz rzeczywistości oparty na potocznej, niepełnej, fałszywej wiedzy, utrwalony przez tradycję: stereotyp Polaka, stereotyp blondynki; 3. poligr. kopia pierwotnej formy drukarskiej do druku wypukłego ? stereotypowo, stereotypowość, stereotypowy"
"latarniowiec","(m) <od latarnia> mors statek pełniący funkcję latarni morskiej, kotwiczony w pobliżu przeszkód nawigacyjnych"
"lenno","(n) <czes. léno, z niem. L?hen dzierżawa feudalna> hist. forma zależności między panem (suwerenem) a jego wasalem; nadanie ziemi (wraz z mieszkańcami) pod warunkiem, że lennik będzie uznawał jego zwierzchność: oddać coś w lenno, ziemie lenne  lennik"
"wenerologia","(ż) <łac. Venus rzymska bogini miłości + -logia> dział medycyny, zajmujący się wykrywaniem i leczeniem chorób przenoszonych drogą płciową ? wenerolog, weneryczny"
"prymarny","(przym.) <ang. primary, fr. primaire, z łac. primarius> pierwszy, pierwotny, początkowy: cechy prymarne i sekundarne"
"rabata","(ż) <niem. Rabatte, z hol. rabat> obsadzona roślinami ozdobnymi, zwykle kwiatami, część trawnika, grządka kwiatowa: kwiaty rabatowe, astry na rabatach w parku ? rabatka"
"defraudant","(m) <defraudant> ten, kto dopuszcza się defraudacji"
"harcap","(m) <niem. Haarzopf> hist. rodzaj warkoczyka z włosów własnych lub przy peruce, noszonego przez mężczyzn na dworach europejskich w XVIII w."
"biografia","(ż) <gr. bio-+ -grafia> życiorys, zwłaszcza kogoś wybitnego ? biograf, nota biograficzna, biogram ? biograficzny"
"likier","(m) <fr. liqueur> mocny, słodki, aromatyczny napój alkoholowy, sporządzany ze spirytusu, syropu cukrowego i esencji owocowych lub roślinnych"
"maszkara","(ż) <hiszp. máscara, maskhara z arab.> brzydka, wzbudzająca odrazę twarz lub postać, straszydło, potwór"
"kosmos","(m) <niem. Kosmos, ang., fr. cosmos wszechświat, z gr. kósmos świat (ludzki), porządek> wszechświat, przestrzeń pozaziemska ? kosmiczny, kosmita"
"Yuppie","(ndm) <skr. ang. young urban professional młody wielkomiejski przedstawiciel wolnego zawodu> młody, bardzo dobrze zarabiający członek wielkomiejskiej klasy średniej, prowadzący luksusowy tryb życia"
"ukaz","(m) <ros. ukáz> 1. w carskiej Rosji: zarządzenie najwyższej władzy, rozkaz, dekret carski; 2. pot. rozkaz, rozporządzenie: przyszedł ukaz, żeby…"
"fucha","(ż) <niem. pfuschen partaczyć, żargonowo od fuszerka> pot. dodatkowa praca, którą wykonuje się niedbale, czasem niezbyt legalnie"
"osteoporoza","(ż) <osteo-+ -poroza, od gr. póros por> med. rzeszotowienie kości; schorzenie kości objawiające się m.in. skłonnością do częstych złamań"
"pilotaż","1. umiejętność prowadzenia statków powietrznych; 2. przeprowadzanie statków przez niebezpieczne miejsca; 3. socjol. badania wstępne umożliwiające weryfikację założeń badawczych, kwestionariusza ankiety, wywiadu"
"szwindel","(m) <niem. Schwindel> oszustwo, brudny interes: robić szwindle ? szwindlować"
"fleksja","(ż) <fr. flexion, z łac. flexio zginam, zmieniam kształt> jęz. odmiana wyrazów przez przypadki gramatyczne: języki fleksyjne"
"moll","(m) <łac. mollis miękki> muz. skala diatoniczna, gama, rodzaj tonacji minorowej: w tonacji mollowej"
"matrioszka","(ż) <ros.> drewniana lalka rosyjska z drewna, w stroju ludowym, składająca się z serii coraz mniejszych lalek wkładanych jedna w drugą"
"ondyna","(ż) <fr. ondine, od onde fala> w mit. nordyckiej duch, boginka wód, zwabiająca młodych mężczyzn w otchłanie wodne"
"akompaniament","(m) <wł. ?ccompagnamento od compania> 1. muzyka towarzysząca soliście, muzyczne uzupełnienie głównej partii wykonywanej przez muzyka lub śpiewaka; 2. przen. żart. dowolne dźwięki lub zjawiska towarzyszące czemuś: przy akompaniamencie wrzasków, pochlebstw  akompaniować (komu/czemu, na czym), akompaniator"
"honorować","co <niem. honorieren, fr. honorer, od łac. honoro czczę> szanować cudze decyzje, dotrzymywać postanowień, akceptować, uwzględniać: honorować warunki umowy, bank nie honoruje tych czeków"
"rejonizować","<od rejon, z niem.-austr. rayonieren> 1. dzielić na rejony, wyodrębniać pewne rejony; 2. umieszczać, rozmieszczać coś (np. instytucje, fabryki, odmiany roślin, zwierząt) w odpowiednich rejonach ? rejonizacja"
"homoseksualista","(m) <od homoseksualizm> mężczyzna preferujący kontakty płciowe z innymi mężczyznami; gej"
"madrygał","(m) <wł. madrigale> 1. lit. poemat sielankowy, wzorowany na ludowej poezji włoskiej, w XIV w. przekształcony w gatunek poezji dworskiej o tematyce miłosnej, utrzymany w tonie żartobliwym; . muz. świecki, wokalny utwór wielogłosowy, tworzony głównie we Włoszech w średniowieczu, renesansie i wczesnym baroku  madrygalista, madrygalistka"
"dżudo","(n; ndm) <jap. dżudou sztuka, zręczność> japońska walka wręcz, wymagająca dużej sprawności fizycznej w celu wykonania charakterystycznych dla niej chwytów i ciosów  dżudok/dżudoka/dżudowiec"
"Broadway","(m) <ang. szeroka droga>1. jedna z głównych arterii Nowego Jorku, przy której skupia się centrum życia teatralnego USA (zwłaszcza w zakresie musicalu i teatru rozrywkowego); 2. przen. symbol teatru amerykańskiego"
"farmaceuta","(m) <niem. Pharmazeut, od gr. pharmacon lek, trucizna> specjalista w zakresie farmacji; aptekarz  farmaceutyka, farmaceutyczny"
"garota","(ż) <hiszp. garrote> daw. narzędzie tortur w postaci metalowej obręczy zaciskanej na szyi nieszczęśnika, aż do uduszenia"
"slapstick","(m) <ang.> komediowy film, zwłaszcza dawny, gagowy, o niewyszukanym humorze, prostacka błazenada ? slapstickowy: komedia slapstickowa"
"szafować","czym <niem. schaffen porządkować, dostarczać> nadużywać czego, trwonić co: szafować pieniędzmi, szafować pochwałami, komplementami, dowcipem"
"lichtarz","(m) <niem. Leuhter> uchwyt świecy, często ozdobny  lichtarzyk"
"legitymacja","(ż) <niem. Legitimation, z fr. légitimation, od łac. legitimus zgodny z prawem> 1. urzędowy dokument stwierdzający tożsamość osoby, jej miejsce pracy i zawód, przynależność organizacyjną:"
"werset","(m) <fr. verset, od vers> odcinek tekstu wyodrębniony graficznie, będący samoistną całostką myślową: wersety biblijne"
"demoskopia","(ż) <gr. demos + -skopia> socjol. badanie opinii i nastrojów społecznych w celach diagnostycznych i opracowania prognoz statystycznych: badania demoskopowe"
"artretyzm","(m) <gr. arthrítis zapalenie stawów> przewlekła, bolesna choroba stawów, często powodująca ich zniekształcenie; med. skaza moczanowa: bóle artretyczne  artretyk; artroskopia"
"definiens","(m) <łac. określający> wyrażenie definiujące; człon definicji, określający definiowany wyraz, pojęcie, termin"
"habilitować","<niem. habilitieren, z fr. habiliter nadawać zdolność prawną, od łac. habilis nadający się (do czegoś)> przeprowadzić habilitację; przygotować pracę naukową, zdać egzamin i uzyskać stopień doktora habilitowanego"
"indyferentyzm","(m) <fr. indifférentisme> brak lub niedostrzeganie różnic; postawa obojętności wobec różnych spraw, religii, ideologii: indyferentyzm religijny, polityczny"
"banda","(ż) <niem. Bande> bariera zabezpieczająca (np. wokół stołu bilardowego, wzdłuż toru saneczkowego): oprzeć się o bandę; wypaść za bandę"
"puzzle","(ndm; lm) <ang. zagadka, układanka> gra polegająca na ułożeniu obrazka z małych, nieregularnych kawałków: układać puzzle"
"tytułować","<niem. titulieren, z łac. titulo>1. zwracając się do kogoś, wymieniać jego tytuł; 2. rzad. dawać nazwę, tytuł utworowi literackiemu, muzycznemu, obrazowi itp."
"shocking","(m) <ang.> 1. szok; 2. coś szokującego: jego zachowanie to dla mnie shocking"
"cekhauz,cekauz","(m) <niem. Zeughaus> daw. zbrojownia, arsenał"
"sakralizacja","(ż) <łac. sacrum święta, świętość> nadawanie czemuś religijnego charakteru, uznanie czego za świętość, uświęcenie: sakralizacja pewnych zachowań, zjawisk ? sakralizować coś, sakralizowanie czegoś"
"terytorialny","(przym.) <fr. territorial, od łac. territorium> dotyczący określonego terytorium, charakterystyczny dla niego; także: odbywający się na określonym terytorium: polityka terytorialna, samorząd terytorialny, wody terytorialne"
"Plejada","(ż) <gr. imię Pleiás, lm Pleiádes> 1. mit. gr. jedna z siedmiu córek Atlasa i Plejony, które zrozpaczone losem ojca, popełniły samobójstwo, po czym zostały przez Zeusa zamienione w gwiazdy; 2. astr. Plejady (w lm) jeden z gwiazdozbiorów; 3. przen. plejada grupa ludzi wybitnych, znanych"
"glob","(m) <fr. globe, z łac. globus kula> kula ziemska, Ziemia: glob ziemski ? globus, globalny, globulka"
"etanol","(m) <etan + (alkoh)ol> chem. związek organiczny, bezbarwna, palna ciecz, otrzymywana przez alkoholową fermentację cukrów lub syntetycznie (głównie z etylenu), stosowana w przemyśle farmaceutycznym, kosmetycznym, w medycynie, do wyrobu napojów alkoholowych itp.; alkohol etylowy"
"konwersacja","(ż) <ang., fr. conversation, łac. conversatio obcowanie z sobą> towarzyska rozmowa lub ćwiczenia doskonalące rozmowy w obcym języku: prowadzić ciekawą konwersację z kimś ? konwersacyjny, konwersować z kim o czym; konwersatorium"
"apostolstwo","(n) <od apostoł> propagowanie, upowszechnianie jakiejś idei, doktryny; działalność apostolska, krzewienie wiary; apostołowanie"
"decymalny","(przym.) <od decyma> dziesiętny: skala dziesiętna; waga dziesiętna"
"batat","(m) <hiszp. batata, z języka wysp Haiti> rodzaj słodkich ziemniaków, mączyste bulwy tej rośliny, uprawianej w strefie okołozwrotnikowej – zob. pataty"
"kognitywny","<od łac. cognitus poznany> poznawczy, dotyczący poznania: procesy, nauki kognitywne"
"sekwoja","(ż) <od Sequoyah George Guess (ok. 1770–1843), przywódca indiański i uczony, m.in. twórca alfabetu języka plemienia Czirokezów> wiecznie zielone drzewo iglaste osiągające 100 m wysokości, o bardzo grubym pniu, rosnące w górach Oregonu i Kalifornii"
"cykl","(m) <łac. cyclus, gr. kýklos krąg, koło> 1. szereg czynności lub zdarzeń powtarzających się „w kółko”, tworzących zamknięty krąg: cykl budowlany, rozwojowy, cykl odczytów; 2. lit. kilka utworów tworzących całość: cykl powieściowy, cykl wierszy, obrazów ? cykliczność (czegoś); cykliczny; cyklicznie: zajęcia odbywają się cyklicznie"
"kontroler","(m) <fr. contrôleur> 1. osoba kontrolująca, sprawdzająca coś; 2. techn. urządzenie kontrolujące i regulujące pracę silników, maszyn"
"grylaż","(m) <fr. gr?lage> masa z palonego cukru i migdałów lub orzechów, stosowana w przemyśle cukierniczym jako nadzienie karmelków: cukierki grylażowe"
"wagary","(lm) <łac. vagari włóczyć się, wędrować> ucieczka z lekcji, niepójście do szkoły bez wiedzy rodziców, samowolne przebywanie ucznia poza szkołą ? wagarować"
"ramota","(ż) <ukr. hramota pismo, dokument, z gr. grámmata lm> utwór literacki, szczególnie dawno napisany, pozbawiony wartości artystycznych"
"deklarować","<łac. declaro ogłaszam, czynię jawnym> oświadczać, oznajmiać, ogłaszać coś oficjalnie; wyrażać gotowość do zrobienia czegoś, przyrzekać pomoc, ofiarę itp., zobowiązywać się do czegoś  deklaracja"
"katamaran","(m) <ang. catamaran, z tamilskiego kattumaram> żegl. żaglowa łódź dwu- lub jednokadłubowa z dwoma pływakami"
"knajpa","(ż) <niem. Kneipe> pot. podrzędna restauracja ? knajpka"
"budżet","(m) <ang. budget, ze st.-fr. bougette, od bouge miech, worek skórzany> 1. zestawienie planowanych dochodów i wydatków instytucji za określony czas; ogół dochodów i wydatków państwa; 2. pot. dochody osoby prywatnej: budżet domowy"
"niuans","(m) <fr. nuance> drobna, subtelna różnica między rzeczami należącymi do tego samego gatunku, mało dostrzegalna zmiana; odcień: zrozumieć wszystkie niuanse tekstu  niuansować coś"
"fufajka","(ż) <ros.> pot. ciepła, watowana kurtka z drelichu, dwustronnie pikowana; kufajka, waciak"
"aresztant","(m) <od areszt> osoba aresztowana  aresztancki"
"fetyszyzować","(co) <od fetysz> 1. odnosić się do czegoś jak do fetysza, z bezkrytycznym uwielbieniem, respektem; 2. przen. przywiązywać nadmierną wagę do jednego czynnika"
"gratka","(ż) <daw. gratyska okazja do wypicia, wzięcia czegoś darmo, od łac. gratis darmo> 1. niespodziewana korzyść lub przyjemność wynikła niespodzianie; . szczęśliwy traf, dobra okazja, sposobność, pomyślna okoliczność: coś jest dla kogoś gratką"
"perfekcjonizm","(m) <łac. perfectio doskonałość> 1. dążenie do osiągnięcia doskonałości w wykonywaniu czegoś (czasami przesadna); 2. filoz. stanowisko etyczne, uznające doskonałość osobistą za najwyższe dobro, a dążenie do jej osiągnięcia za wyznacznik moralnego postępowania"
"szkatułka","(ż) <od szkatuła> ozdobne pudełko, skrzyneczka do przechowywania rzeczy cennych, np. kosztowności, pieniędzy, pamiątek: drewniana szkatułka na biżuterię"
"spelunka","(ż) <łac. spelunca jaskinia> miejsce spotkań, zwykle bar, restauracja, knajpa, osób ze środowisk marginalnych, przestępczych: obskurna spelunka"
